state,startdate,enddate,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,poll_id
Georgia,21-09-2016,22-09-2016,43.64438,48.14115,3.449509,46018
U.S.,31-08-2016,09-04-2016,45.91423,43.17267,4.551058,45329
Massachusetts,20-10-2016,24-10-2016,55.00182,31.56793,4.636158,47375
U.S.,09-11-2016,14-09-2016,44.0815,42.50725,4.426227,45818
U.S.,16-10-2016,21-10-2016,41.19603,44.01025,4.933734,47183
U.S.,10-03-2016,10-03-2016,44.85634,45.67583,3.079453,46520
New York,14-10-2016,20-10-2016,52.45168,31.43424,,47214
U.S.,10-07-2016,10-11-2016,44.8691,39.34052,4.378607,46809
Pennsylvania,26-08-2016,27-08-2016,47.16308,43.10528,,45263
District of Columbia,18-10-2016,26-10-2016,85.33506,6.047079,0.6233211,47563
Florida,28-09-2016,29-09-2016,47.11933,48.06624,1.100334,46304
Georgia,20-10-2016,24-10-2016,38.88113,47.32174,3.976159,47366
Mississippi,08-11-2016,08-11-2016,40.03193,54.73645,-0.416466,44875
New Hampshire,10-08-2016,16-10-2016,45.79232,38.01631,5.685199,47023
Iowa,10-08-2016,16-10-2016,38.78394,46.68578,5.685199,47020
Florida,22-08-2016,24-08-2016,44.86458,45.1178,2.539229,44990
Maryland,20-10-2016,24-10-2016,52.94715,33.05601,4.406158,47376
Michigan,23-10-2016,23-10-2016,47.29988,41.71502,2.27611,47321
New Hampshire,20-10-2016,24-10-2016,34.24713,45.54816,4.026159,47386
U.S.,10-11-2016,15-10-2016,41.1697,41.51108,4.544425,47051
Virginia,24-08-2016,28-08-2016,43.73397,42.21384,,45268
Michigan,10-07-2016,13-10-2016,41.612,37.63211,,46836
California,20-10-2016,28-10-2016,52.40578,31.32737,3.907861,47660
Colorado,20-10-2016,24-10-2016,45.24668,33.43666,5.266159,47361
Maine,15-10-2016,19-10-2016,41.47508,44.33687,4.677061,47124
West Virginia,08-09-2016,28-08-2016,32.49179,53.94216,5.746379,45266
U.S.,15-10-2016,20-10-2016,41.73655,43.11712,5.234728,47157
Alaska,18-10-2016,26-10-2016,29.37653,46.8148,12.62332,47557
Florida,20-10-2016,28-10-2016,45.41267,44.29604,1.907861,47665
Wyoming,18-10-2016,26-10-2016,23.38663,59.7582,5.623321,47606
Alaska,15-10-2016,19-10-2016,32.97675,44.81181,7.207061,47103
Iowa,08-03-2016,08-07-2016,36.77587,41.24174,6.728753,44810
U.S.,08-12-2016,13-08-2016,40.38932,42.13454,5.290873,44869
Colorado,08-04-2016,08-10-2016,42.7635,35.27615,9.671217,44838
Virginia,08-04-2016,08-10-2016,44.5758,36.916,6.671217,44840
U.S.,16-08-2016,09-12-2016,46.84588,41.77905,4.666089,45916
North Carolina,13-10-2016,20-10-2016,46.39648,43.1944,4.747274,47230
Ohio,13-10-2016,20-10-2016,42.38374,45.36364,4.747274,47231
Florida,13-10-2016,20-10-2016,47.38504,43.34637,2.747274,47229
Pennsylvania,13-10-2016,20-10-2016,44.39077,43.2702,4.747274,47232
Washington,20-10-2016,24-10-2016,50.00854,36.25222,5.216159,47403
U.S.,23-10-2016,25-10-2016,44.25645,44.39846,3.580912,47472
New York,08-04-2016,08-08-2016,50.05098,36.98218,3.104349,44829
South Dakota,18-10-2016,26-10-2016,30.38584,53.76263,7.623321,47597
Maine,08-04-2016,08-08-2016,45.32016,36.49472,7.104349,44823
Arizona,20-10-2016,24-10-2016,44.4884,42.76102,5.466159,47359
New Hampshire,15-10-2016,19-10-2016,46.79785,37.61299,2.597061,47133
U.S.,21-10-2016,27-10-2016,46.03788,44.23236,,47789
Delaware,15-10-2016,19-10-2016,42.13287,35.87756,10.15706,47111
Indiana,13-08-2016,16-08-2016,36.76535,49.89199,6.915481,44881
Alabama,19-07-2016,19-07-2016,34.04177,58.21761,,44747
Minnesota,20-10-2016,24-10-2016,41.40095,37.08274,6.876159,47379
Georgia,08-04-2016,08-08-2016,40.79674,45.49806,5.104349,44820
Montana,18-10-2016,26-10-2016,33.3797,51.79708,5.623321,47582
North Dakota,18-10-2016,26-10-2016,29.36765,52.8645,8.623322,47590
New Mexico,10-08-2016,16-10-2016,39.78249,34.62875,13.6852,47024
California,14-10-2016,20-10-2016,62.32024,26.73703,,47188
Michigan,20-10-2016,24-10-2016,43.72237,39.5588,4.726159,47378
Georgia,20-10-2016,28-10-2016,42.44467,45.15039,4.907861,47666
U.S.,26-10-2016,28-10-2016,43.05355,42.27886,4.82097,47854
U.S.,10-06-2016,10-10-2016,44.44827,39.54118,4.409964,46747
Nebraska,18-10-2016,26-10-2016,30.39389,51.71757,7.623321,47583
West Virginia,18-10-2016,26-10-2016,27.39248,60.72546,3.623321,47604
Nevada,10-08-2016,16-10-2016,38.78014,45.53603,4.685199,47022
U.S.,08-09-2016,15-08-2016,47.42196,42.84516,3.82562,44893
Virginia,20-10-2016,24-10-2016,47.90593,38.45284,6.356159,47401
U.S.,14-10-2016,19-10-2016,41.77681,43.32269,4.741956,47092
Florida,14-10-2016,20-10-2016,46.8515,45.78099,,47192
Mississippi,24-10-2016,30-10-2016,40.56779,46.47906,2.303277,47818
Florida,08-12-2016,15-08-2016,48.81533,42.03472,2.935928,44864
U.S.,27-09-2016,27-09-2016,48.43134,44.5459,3.712152,46302
Rhode Island,24-10-2016,30-10-2016,47.50385,35.72143,5.303277,47833
Rhode Island,18-10-2016,26-10-2016,47.33533,38.04558,3.623321,47595
Florida,10-04-2016,10-04-2016,47.75482,46.66852,0.151199,46545
New Hampshire,24-10-2016,30-10-2016,44.5082,35.70494,9.303276,47823
Vermont,24-10-2016,30-10-2016,49.51437,24.68154,6.303277,47839
Delaware,18-10-2016,26-10-2016,51.40499,34.65542,4.623321,47564
Tennessee,10-07-2016,20-10-2016,33.07241,45.3085,,47222
Indiana,20-10-2016,24-10-2016,38.87824,40.99989,6.136158,47371
Hawaii,15-10-2016,19-10-2016,53.91957,35.28727,2.987061,47114
Missouri,20-10-2016,24-10-2016,39.78457,43.61047,7.516159,47380
Wisconsin,20-10-2016,24-10-2016,46.55312,34.2006,5.056159,47404
U.S.,24-10-2016,30-10-2016,44.36529,43.64245,,47853
Oklahoma,18-10-2016,26-10-2016,29.41503,55.59917,7.623321,47592
Hawaii,24-10-2016,30-10-2016,50.51968,30.66144,4.303277,47805
Delaware,24-10-2016,30-10-2016,49.5425,37.57492,3.303277,47802
Montana,24-10-2016,30-10-2016,36.52847,47.62812,8.303276,47820
Maryland,24-10-2016,30-10-2016,61.54705,26.55768,3.303277,47814
Arkansas,24-10-2016,30-10-2016,35.54528,52.56437,2.303277,47797
New Hampshire,08-07-2016,08-08-2016,44.74804,38.46113,6.673598,44819
U.S.,22-09-2016,23-09-2016,46.96091,44.44904,2.868084,46033
New York,13-07-2016,17-07-2016,49.4727,37.51723,1.804027,44621
Washington,24-10-2016,30-10-2016,51.52563,33.63887,5.303277,47841
Pennsylvania,25-08-2016,29-08-2016,46.7392,44.77711,1.548961,45256
New Jersey,24-10-2016,30-10-2016,53.5355,33.60148,1.303277,47824
North Carolina,20-10-2016,24-10-2016,40.32841,46.59295,4.516159,47383
Arkansas,18-10-2016,26-10-2016,32.41001,53.62732,3.623321,47559
U.S.,13-10-2016,18-10-2016,41.60528,43.51736,5.352117,47073
Oklahoma,24-10-2016,30-10-2016,28.54807,56.5538,8.303276,47830
Tennessee,18-10-2016,26-10-2016,36.41029,50.62572,2.623321,47598
Washington,10-07-2016,20-10-2016,44.19215,43.28501,,47226
Rhode Island,15-10-2016,19-10-2016,49.95341,40.98203,2.217061,47142
Idaho,24-10-2016,30-10-2016,29.53302,48.61085,8.303276,47806
Vermont,18-10-2016,26-10-2016,51.35429,24.93934,6.623321,47601
Maryland,18-10-2016,26-10-2016,60.41319,27.6095,2.623321,47576
Missouri,20-07-2016,24-07-2016,38.15962,48.98473,5.478554,44692
Alaska,24-10-2016,30-10-2016,37.52671,46.63477,8.303276,47795
U.S.,20-10-2016,26-10-2016,46.0338,43.92245,,47641
Idaho,18-10-2016,26-10-2016,27.3879,49.75109,11.62332,47568
U.S.,13-10-2016,15-10-2016,43.24566,39.94307,6.944006,46876
District of Columbia,24-10-2016,30-10-2016,85.5037,3.721996,1.303277,47801
Connecticut,24-10-2016,30-10-2016,49.52649,38.63561,1.303277,47800
Pennsylvania,30-08-2016,09-02-2016,47.02697,39.20493,3.918777,45321
U.S.,26-08-2016,09-01-2016,43.00064,42.07043,7.219122,45272
New Jersey,20-10-2016,24-10-2016,48.71632,35.79263,3.426159,47387
Maine,24-10-2016,30-10-2016,48.51528,37.67809,4.303277,47813
New Hampshire,18-10-2016,26-10-2016,47.34317,36.00166,7.623321,47585
Indiana,10-07-2016,20-10-2016,35.698,48.86097,,47196
Massachusetts,24-10-2016,30-10-2016,56.50525,27.71612,5.303277,47815
Indiana,24-10-2016,30-10-2016,35.54765,48.55539,8.303276,47808
Wyoming,24-10-2016,30-10-2016,21.53232,61.61352,5.303277,47844
Illinois,24-10-2016,30-10-2016,51.54259,33.57459,5.303277,47807
Missouri,10-07-2016,20-10-2016,35.1542,48.8377,,47207
Kentucky,18-10-2016,26-10-2016,27.4088,60.63406,4.623321,47573
Utah,09-12-2016,19-09-2016,26.01726,34.82184,8.840888,46030
Connecticut,18-10-2016,26-10-2016,49.37613,36.81704,3.623321,47562
Wisconsin,10-08-2016,16-10-2016,41.78259,39.63289,7.685199,47030
Louisiana,18-10-2016,26-10-2016,36.43566,53.48363,0.6233211,47574
Iowa,08-08-2016,08-10-2016,38.07205,41.19945,3.804957,44826
West Virginia,24-10-2016,30-10-2016,25.53556,58.60123,2.303277,47842
Maryland,10-07-2016,20-10-2016,51.55996,29.70199,,47202
Virginia,30-08-2016,09-01-2016,45.91931,44.10514,7.24533,45274
Vermont,15-10-2016,19-10-2016,53.06415,29.56923,3.647061,47149
Alabama,24-10-2016,30-10-2016,34.56347,53.49543,3.303277,47794
Iowa,24-10-2016,30-10-2016,38.53019,43.62156,7.303277,47809
North Carolina,27-08-2016,29-08-2016,45.20602,45.88015,3.947249,45149
Alaska,27-08-2016,29-08-2016,32.62177,42.80634,7.218894,45319
Colorado,10-07-2016,20-10-2016,42.02229,41.05757,,47189
Colorado,22-09-2016,23-09-2016,38.9048,42.60509,3.533326,46031
Hawaii,18-10-2016,26-10-2016,47.36385,33.88582,4.623321,47567
Arkansas,15-10-2016,19-10-2016,32.24571,52.23978,8.227061,47105
U.S.,26-08-2016,28-08-2016,43.57613,39.5663,3.43032,45148
North Dakota,24-10-2016,30-10-2016,30.52178,54.65343,8.303276,47828
Tennessee,24-10-2016,30-10-2016,37.54544,50.56377,2.303277,47836
New Mexico,24-10-2016,30-10-2016,43.53399,32.60718,15.30328,47825
Pennsylvania,10-07-2016,13-10-2016,44.5655,42.69323,,46852
Mississippi,18-10-2016,26-10-2016,40.45057,50.40014,0.6233211,47580
Missouri,18-10-2016,26-10-2016,35.4106,49.62397,5.623321,47581
Utah,24-10-2016,30-10-2016,28.52421,32.57632,4.279005,47838
Missouri,24-10-2016,30-10-2016,37.54562,45.56311,7.303277,47819
New Hampshire,09-03-2016,09-05-2016,44.40473,38.6478,10.29082,45413
Minnesota,10-07-2016,20-10-2016,41.95721,32.94698,,47205
Idaho,15-10-2016,19-10-2016,31.54319,46.21617,1.257061,47116
Massachusetts,10-07-2016,20-10-2016,54.82384,26.36195,,47203
South Dakota,24-10-2016,30-10-2016,27.53188,54.61518,9.303276,47835
Oregon,24-10-2016,30-10-2016,49.52788,35.63035,4.303277,47831
Alabama,18-10-2016,26-10-2016,34.44279,52.44372,4.623321,47556
Indiana,18-10-2016,26-10-2016,33.41428,50.60339,8.623322,47570
District of Columbia,15-10-2016,19-10-2016,70.69325,15.28405,5.427061,47110
Minnesota,24-10-2016,30-10-2016,45.53251,37.61279,6.303277,47817
Arizona,25-08-2016,27-08-2016,41.2333,42.57959,4.12957,45048
Colorado,29-08-2016,31-08-2016,42.73875,38.96037,9.44341,45427
Idaho,18-08-2016,31-08-2016,24.58813,47.06137,9.456696,45398
Pennsylvania,23-09-2016,23-09-2016,46.41686,42.42688,1.271187,46154
Nebraska,24-10-2016,30-10-2016,31.53634,50.59826,7.303277,47821
Nevada,24-10-2016,30-10-2016,41.54016,42.58379,8.303276,47822
Ohio,20-10-2016,24-10-2016,36.28593,44.32885,4.996159,47391
Florida,09-10-2016,16-09-2016,50.18381,48.6488,1.422579,45907
Florida,19-08-2016,22-08-2016,43.6073,45.61463,4.741735,44930
Kansas,24-10-2016,30-10-2016,34.53438,46.6057,10.30328,47810
Iowa,18-10-2016,26-10-2016,39.38281,44.77962,5.623321,47571
Maine,18-10-2016,26-10-2016,50.35593,35.93015,3.623321,47575
South Dakota,15-10-2016,19-10-2016,33.16203,51.85167,0.2670614,47144
Wyoming,15-10-2016,19-10-2016,32.28247,53.94572,3.777061,47153
New Mexico,15-10-2016,19-10-2016,44.93418,33.99302,11.38706,47135
Pennsylvania,25-08-2016,28-08-2016,47.76167,43.91758,3.145779,45045
Nevada,15-10-2016,19-10-2016,41.62048,43.5393,3.407061,47136
Louisiana,24-10-2016,30-10-2016,34.55952,53.51041,2.303277,47812
U.S.,19-10-2016,25-10-2016,46.51759,43.60736,,47555
West Virginia,15-10-2016,19-10-2016,31.73579,53.05171,7.427062,47152
Nebraska,15-10-2016,19-10-2016,36.65658,46.4911,4.777061,47132
New Hampshire,20-08-2016,28-08-2016,45.58437,37.21551,8.464876,45278
Wisconsin,24-10-2016,30-10-2016,43.53371,40.60822,5.303277,47843
Kentucky,24-10-2016,30-10-2016,29.54461,58.5669,5.303277,47811
Mississippi,15-10-2016,19-10-2016,36.04869,52.3644,2.087061,47128
Pennsylvania,20-10-2016,24-10-2016,43.81834,45.83934,4.196159,47394
New Hampshire,08-10-2016,08-12-2016,47.23858,39.70371,3.046511,44846
Alaska,08-09-2016,14-08-2016,32.4429,43.73663,8.429461,46873
Washington,08-09-2016,13-08-2016,44.69236,26.93775,,44856
U.S.,08-05-2016,08-08-2016,45.98314,43.35661,5.349173,44815
U.S.,23-10-2016,29-10-2016,45.14712,43.26202,,47762
Washington,18-10-2016,26-10-2016,49.37458,34.82572,5.623321,47603
Georgia,10-07-2016,20-10-2016,39.07216,49.91496,,47193
U.S.,18-08-2016,24-08-2016,47.5083,40.49619,6.066971,44989
U.S.,25-10-2016,27-10-2016,43.00818,42.53122,4.681405,47642
Wisconsin,10-07-2016,20-10-2016,43.46528,42.69703,,47228
South Carolina,24-10-2016,30-10-2016,40.55973,45.50961,3.303277,47834
Illinois,18-10-2016,26-10-2016,50.40515,34.65453,4.623321,47569
Louisiana,15-10-2016,19-10-2016,30.82025,59.41663,6.227061,47121
Illinois,20-10-2016,24-10-2016,41.85911,37.49103,5.366158,47370
Arizona,24-10-2016,30-10-2016,41.53664,42.59712,5.303277,47796
New York,20-10-2016,24-10-2016,48.75167,36.22271,3.856159,47390
Ohio,25-08-2016,27-08-2016,44.43307,44.78717,6.046362,45046
Arizona,17-08-2016,31-08-2016,41.87951,41.70098,4.455221,45407
New Mexico,24-09-2016,25-09-2016,42.38097,37.3983,14.69714,46952
New Mexico,18-10-2016,26-10-2016,40.38965,34.74131,16.62332,47587
Michigan,13-07-2016,15-07-2016,44.6447,41.83691,3.395887,44611
North Dakota,15-10-2016,19-10-2016,32.36172,45.87862,15.02706,47131
New Jersey,18-10-2016,26-10-2016,51.39236,35.72613,0.6233211,47586
Colorado,24-10-2016,30-10-2016,42.53014,38.62177,8.303276,47799
Massachusetts,18-10-2016,26-10-2016,58.33785,30.03143,2.623321,47577
Nevada,16-09-2016,18-09-2016,41.57431,44.55134,7.964495,45896
Kansas,18-10-2016,26-10-2016,34.39035,48.73738,7.623321,47572
Virginia,10-07-2016,20-10-2016,47.14459,37.70676,,47225
Oklahoma,15-10-2016,19-10-2016,32.37856,48.96195,9.667062,47139
Virginia,15-09-2016,23-09-2016,42.03644,37.52139,10.23596,46041
Oregon,18-10-2016,26-10-2016,50.37864,33.80302,5.623321,47593
New Jersey,10-07-2016,20-10-2016,51.49165,33.26674,,47212
U.S.,09-01-2016,09-07-2016,45.15413,44.96041,,45689
Wisconsin,18-10-2016,26-10-2016,41.38916,42.7441,5.623321,47605
Texas,20-10-2016,24-10-2016,35.03467,50.61987,6.126159,47399
Ohio,08-03-2016,08-07-2016,40.65221,41.00784,6.728753,44811
New York,24-10-2016,30-10-2016,55.53846,32.59024,1.303277,47826
North Carolina,24-10-2016,30-10-2016,45.5533,42.534,5.303277,47827
U.S.,08-04-2016,08-07-2016,50.81746,40.09878,4.120747,44795
Michigan,10-08-2016,16-10-2016,43.78064,38.55578,6.685199,47021
Pennsylvania,08-03-2016,08-07-2016,46.57209,41.85627,3.728753,44812
California,20-10-2016,24-10-2016,52.64115,30.97564,4.076159,47360
Minnesota,18-10-2016,26-10-2016,45.38699,37.75624,4.623321,47579
U.S.,18-10-2016,24-10-2016,46.27344,43.95813,,47554
Kansas,30-09-2016,20-10-2016,35.04118,49.99296,,47198
Kentucky,15-10-2016,19-10-2016,38.07503,51.34885,3.517061,47120
Nevada,15-08-2016,17-08-2016,47.12458,47.42683,1.72628,44888
U.S.,10-02-2016,10-06-2016,42.11536,40.10971,6.74724,46551
South Carolina,15-10-2016,19-10-2016,34.14046,52.57376,3.517061,47143
Texas,24-10-2016,30-10-2016,40.54567,45.56289,4.303277,47837
South Carolina,30-09-2016,20-10-2016,42.36277,51.7645,,47220
Michigan,24-10-2016,30-10-2016,41.53885,41.58877,5.303277,47816
North Carolina,10-08-2016,16-10-2016,44.77513,41.33866,4.685199,47025
Arizona,10-08-2016,16-10-2016,39.78148,45.58887,5.685199,47016
Virginia,08-11-2016,14-08-2016,46.11025,41.41059,5.732149,44860
Virginia,24-10-2016,30-10-2016,46.54637,38.56025,5.303277,47840
Louisiana,30-09-2016,20-10-2016,34.31089,52.45553,,47200
Nebraska,30-09-2016,20-10-2016,32.44008,47.02475,,47209
New Hampshire,30-09-2016,20-10-2016,42.52933,39.52263,,47211
Ohio,24-10-2016,30-10-2016,39.54082,43.58128,6.303277,47829
Nevada,18-10-2016,26-10-2016,42.40077,44.67903,6.623321,47584
Utah,18-10-2016,26-10-2016,27.33101,32.55604,3.477692,47600
Connecticut,30-09-2016,20-10-2016,51.14186,36.05261,,47190
Montana,15-10-2016,19-10-2016,43.09854,42.76799,3.977061,47129
Kansas,15-10-2016,19-10-2016,43.50458,37.47774,4.627061,47119
Mississippi,30-09-2016,20-10-2016,36.15789,53.00833,,47206
U.S.,08-01-2016,08-03-2016,46.67963,36.93596,4.807831,44770
U.S.,22-10-2016,28-10-2016,44.73664,43.6186,,47709
Idaho,30-09-2016,20-10-2016,32.26904,50.38957,,47194
New York,10-07-2016,13-10-2016,51.49421,28.02967,,46846
Oregon,15-10-2016,19-10-2016,52.63794,31.44597,3.947061,47140
Oklahoma,30-09-2016,20-10-2016,33.56681,51.09951,,47217
Connecticut,15-10-2016,19-10-2016,45.28653,41.28481,5.287061,47109
Arkansas,30-09-2016,20-10-2016,32.86659,53.5178,,47187
Florida,20-10-2016,24-10-2016,40.85822,46.266,4.376159,47365
Iowa,30-09-2016,20-10-2016,43.69188,43.27145,,47197
U.S.,17-10-2016,23-10-2016,46.52351,43.65482,,47246
New Mexico,30-09-2016,20-10-2016,45.9417,32.30886,,47213
Alabama,30-09-2016,20-10-2016,37.28748,53.40753,,47185
Pennsylvania,24-10-2016,30-10-2016,47.54771,40.55518,3.303277,47832
Iowa,15-10-2016,19-10-2016,39.13031,40.49452,7.267061,47115
Colorado,08-09-2016,16-08-2016,43.52006,35.93853,12.15575,44882
Iowa,08-09-2016,16-08-2016,43.51943,41.93735,8.155749,44883
Alabama,15-10-2016,19-10-2016,28.62428,60.78298,1.757061,47104
U.S.,28-08-2016,30-08-2016,45.52204,44.08387,4.365351,45251
Maine,30-09-2016,20-10-2016,45.6623,39.38779,,47201
Missouri,30-09-2016,13-10-2016,34.51679,48.75684,,46839
Nevada,30-09-2016,20-10-2016,45.51602,43.71797,,47210
Colorado,10-08-2016,16-10-2016,42.78395,38.68659,7.685199,47017
U.S.,18-09-2016,19-09-2016,43.15218,41.5303,4.701386,45910
North Carolina,18-10-2016,26-10-2016,46.42445,43.54645,3.623321,47589
Tennessee,15-10-2016,19-10-2016,31.84587,52.29763,5.217061,47145
Florida,09-04-2016,09-06-2016,44.58467,46.20866,2.498431,45412
Ohio,10-08-2016,16-10-2016,39.77988,45.52608,4.685199,47026
Tennessee,30-09-2016,13-10-2016,33.24551,48.0877,,46855
Illinois,10-07-2016,13-10-2016,58.73043,28.27886,,46827
Maryland,30-09-2016,13-10-2016,52.52828,32.49055,,46834
U.S.,24-10-2016,26-10-2016,42.96253,41.78263,4.55274,47613
Arizona,18-10-2016,26-10-2016,40.39444,43.71452,6.623321,47558
Massachusetts,15-10-2016,19-10-2016,53.22484,31.92301,4.327061,47122
Kentucky,30-09-2016,20-10-2016,39.61359,52.56403,,47199
California,24-10-2016,30-10-2016,53.53817,29.59134,4.303277,47798
Georgia,24-10-2016,30-10-2016,42.56035,45.50726,4.303277,47804
Delaware,30-09-2016,20-10-2016,46.19672,34.67638,,47191
Oregon,30-09-2016,20-10-2016,44.48032,38.0619,,47218
Colorado,18-10-2016,26-10-2016,43.38271,38.78017,7.623321,47561
Florida,17-10-2016,24-10-2016,46.25837,44.90049,2.174792,47351
Ohio,17-10-2016,24-10-2016,42.25613,45.91446,5.174792,47353
Pennsylvania,17-10-2016,24-10-2016,45.26824,41.83889,6.174792,47354
North Carolina,17-10-2016,24-10-2016,46.27806,44.77758,5.174792,47352
Illinois,08-01-2016,08-04-2016,49.96365,33.66288,,44794
Texas,10-07-2016,13-10-2016,29.78596,57.59178,,46856
Montana,30-09-2016,20-10-2016,28.27027,49.94371,,47208
Indiana,30-09-2016,13-10-2016,35.82452,46.80929,,46828
U.S.,29-07-2016,08-01-2016,47.88361,43.119,2.22472,44757
Michigan,18-10-2016,26-10-2016,41.3984,40.6923,4.623321,47578
Delaware,20-07-2016,24-07-2016,45.50618,37.21489,4.432921,44696
Maine CD-2,15-09-2016,17-09-2016,36.49297,47.35701,5.955143,45900
South Carolina,18-10-2016,26-10-2016,41.43604,45.4815,3.623321,47596
Washington,30-09-2016,13-10-2016,45.33413,38.02208,,46859
U.S.,15-10-2016,19-10-2016,43.63084,41.42446,4.607061,47102
Missouri,08-08-2016,08-09-2016,40.95254,45.58128,,44880
Georgia,15-10-2016,19-10-2016,38.2011,49.55534,5.077061,47113
Florida,07-06-2016,07-10-2016,46.33224,44.08427,1.524375,44592
Georgia,29-07-2016,31-07-2016,42.62766,47.77389,2.431063,44740
Florida,24-10-2016,30-10-2016,44.5421,44.57646,2.303277,47803
West Virginia,30-09-2016,20-10-2016,38.14983,57.0053,,47227
Virginia,10-08-2016,16-10-2016,47.77777,39.4427,3.685199,47029
Georgia,08-01-2016,08-04-2016,44.00177,43.88741,5.560204,44773
New Hampshire,10-10-2016,14-10-2016,53.03628,31.75281,9.188036,46986
Indiana,08-01-2016,08-03-2016,41.33206,44.74704,,44857
Florida,10-07-2016,13-10-2016,46.5656,43.23084,,46824
Maine CD-1,15-09-2016,17-09-2016,43.93997,33.04101,8.155145,45899
Arizona,20-09-2016,22-09-2016,40.45185,42.57665,5.915206,46160
Colorado,30-09-2016,13-10-2016,43.95086,40.56284,,46821
U.S.,10-10-2016,10-10-2016,43.51874,41.01332,6.668269,46740
Ohio,18-10-2016,26-10-2016,38.40197,45.67235,5.623321,47591
Virginia,08-09-2016,16-08-2016,47.33085,36.582,7.155749,44884
Delaware,10-10-2016,14-10-2016,46.34321,36.39739,2.798037,46964
North Dakota,10-10-2016,14-10-2016,22.28111,49.78863,7.958036,46984
District of Columbia,10-10-2016,14-10-2016,63.238,29.78043,-0.4619636,46963
Massachusetts,30-09-2016,13-10-2016,52.29639,29.4371,,46835
Texas,10-08-2016,16-10-2016,40.77803,45.45318,3.685199,47028
U.S.,21-10-2016,27-10-2016,44.97189,43.41586,,47632
Alaska,08-09-2016,09-01-2016,33.32118,42.74475,12.12228,45344
Ohio,17-08-2016,19-08-2016,47.96622,42.83522,3.944061,44903
